date,Average Hookload kkgf,Hole depth (MD) m,Weight on Bit kkgf,Block Position m,Average Rotary Speed rpm,Average Surface Torque kN.m,Bit Depth (MD) m,Average Standpipe Pressure kPa,Mud Flow In L/min,Rate of Penetration m/h
2007-07-07 02:37:30,105.6948629,512.7017069249999,1.80516803475,24.316269085000002,89.0,3.522221341,512.7017069249999,457.355352825,2968.74343,12.6605211425
2007-07-07 02:37:45,106.0990542,512.7510192,1.4009200349999997,24.266880599999997,89.0,3.354802035666667,512.7510192,458.6444262333334,2968.74343,12.639446399999999
2007-07-07 02:38:00,105.845637825,512.7936912,1.6541379754999999,24.2239419,89.0,2.7349390175,512.7936912,456.201096625,2968.74343,12.6426468
2007-07-07 02:38:15,105.59846437499999,512.844353325,1.90117572,24.1730647925,89.0,2.1644362465,512.844353325,454.21078950000003,2968.74343,12.6456186
2007-07-07 02:38:30,105.521072225,512.902591875,1.9787967145,24.1149704575,89.0,2.14558190325,512.902591875,455.428760675,2968.74343,12.6458472
2007-07-07 02:38:45,105.39496546666668,512.9528349000001,2.1050087916666667,24.0647982,89.0,2.148801971333333,512.9528349000001,455.8141283666667,2968.74343,12.5710188
2007-07-07 02:39:00,105.0919374,512.99990745,2.4078383975,24.0175923,89.0,2.10075517275,512.99990745,453.9137609,2968.74343,12.3091194
2007-07-07 02:39:15,104.861583325,513.055472225,2.6380567745,23.9619690225,89.0,2.075460694,513.055472225,452.126233475,2968.74343,12.113312615
2007-07-07 02:39:30,105.09508415,513.11810725,2.4047847485,23.8996510275,89.0,2.1686308085,513.11810725,451.875990725,2968.74343,12.331533085
2007-07-07 02:39:45,105.28100033333334,513.1713765,2.219030573,23.8465995,89.0,2.224049867,513.1713765,451.53593143333336,2968.74343,12.4894848
2007-07-07 02:40:00,105.336366975,513.21951585,2.16366395475,23.79846015,89.0,2.19261183875,513.21951585,450.612895825,2968.74343,12.4894848
2007-07-07 02:40:15,105.38758445,513.2763978,2.11244649125,23.74157821,89.0,2.1626930525,513.2763978,449.947859575,2968.74343,12.552676372499999
2007-07-07 02:40:30,105.39056719999999,513.340741875,2.109463716,23.677234115,89.0,2.1568158234999997,513.340741875,450.84226962500003,2968.74343,12.8686342275
2007-07-07 02:40:45,105.3654252,513.395976,2.1346056929999997,23.621961900000002,89.0,2.1610043326666664,513.395976,451.4445759333333,2968.74343,13.135889400000002
2007-07-07 02:41:00,105.27969627499999,513.4471824,2.220334651,23.57062215,89.0,2.1841379764999997,513.4471824,451.311851875,2968.74343,13.3340475
2007-07-07 02:41:15,105.21569115,513.509002375,2.2843397745000003,23.50871101,89.0,2.18905886925,513.509002375,451.77810984999996,2968.74343,13.619484535
2007-07-07 02:41:30,105.28756935,513.584015825,2.21246158325,23.433851315,89.0,2.10790953325,513.584015825,454.716138275,2968.74343,14.140804115
2007-07-07 02:41:45,105.2926804,513.6478932,2.2073505693333337,23.3699685,89.0,2.071350871,513.6478932,456.7345784666666,2968.74343,14.6218275
2007-07-07 02:42:00,105.12856500000001,513.704967,2.37146595875,23.31249465,89.0,2.1365996095,513.704967,456.92159875000004,2968.74343,15.12202335
2007-07-07 02:42:15,105.035317325,513.771843375,2.464665016,23.245344760000002,89.0,2.19471819825,513.771843375,456.7687444,2968.74343,15.586490925
